Service_ID,Service_Date,Location,Branch,Region,Franchise_ID,Product_Category,Service_Type,Technician_ID,Customer_ID,Service_Duration,Part_Name,Parts_Used,Parts_Cost,Parts_Revenue,Service_Cost,Service_Revenue,Total_Revenue,Warranty_Claim,Customer_Satisfaction,Product_Age_Months,First_Call_Resolution,Priority
SVC013968,2024-05-30,Kolkata_Park_Street,Kolkata_Park_Street,East,FR005_Kolkata,Washing Machine,Diagnostic,TECH_KOL004,CUST509791,2.3,None,0,0.0,0.0,537.46,834.17,834.17,0,3.4,100,1,2
SVC013969,2024-08-22,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Dishwasher,Installation,TECH_KOL008,CUST637012,1.7,Heating Element,3,2901.26,4260.53,385.54,643.72,4904.25,0,4.9,40,0,3
SVC013970,2023-03-23,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Microwave Oven,Cleaning,TECH_DEL005,CUST606600,1.7,Magnetron,2,4335.51,6665.3,601.2,940.85,7606.150000000001,0,5.0,11,0,2
SVC013971,2023-06-28,Mumbai_Central,Mumbai_Central,West,FR001_Mumbai_West,Dishwasher,Part Replacement,TECH_MUM001,CUST429401,2.7,Pump,2,1716.25,2691.67,581.33,785.98,3477.65,0,4.5,27,1,2
SVC013972,2024-06-06,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Refrigerator,Installation,TECH_KOL001,CUST559491,2.2,None,0,0.0,0.0,555.61,942.64,942.64,0,4.7,23,1,1
SVC013973,2023-01-07,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Refrigerator,Installation,TECH_SUR002,CUST659050,2.9,Ice Maker,2,3290.7,1881.692,911.03,444.267,2325.959,1,3.2,23,0,3
SVC013974,2023-03-31,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Air Conditioner,Cleaning,TECH_HYD001,CUST586883,0.9,Compressor,3,12125.51,17053.31,268.34,356.8,17410.11,0,4.1,3,1,3
SVC013975,2023-12-25,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Kitchen Appliances,Maintenance,TECH_MUM007,CUST479236,1.8,Heating Element,1,1078.83,641.7280000000001,680.24,272.037,913.7650000000001,1,3.3,59,1,1
SVC013976,2024-09-17,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Microwave Oven,Maintenance,TECH_SUR004,CUST812088,0.6,None,0,0.0,0.0,198.25,79.554,79.554,1,3.8,67,1,1
SVC013977,2023-06-26,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Air Conditioner,Maintenance,TECH_DEL010,CUST289013,1.3,Thermostat,1,973.22,1415.94,297.64,494.66,1910.6000000000001,0,4.6,71,1,2
SVC013978,2023-04-15,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Dishwasher,Cleaning,TECH_HYD002,CUST222145,1.3,Spray Arm,3,1330.23,2074.5,320.04,486.66,2561.16,0,3.8,46,1,3
SVC013979,2023-04-29,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Microwave Oven,Maintenance,TECH_IND008,CUST273151,1.4,Diode,1,363.92,568.59,300.11,436.33,1004.9200000000001,0,4.4,111,1,2
SVC013980,2024-12-18,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Kitchen Appliances,Annual Maintenance Contract,TECH_CHE003,CUST935687,2.0,Heating Element,3,1319.57,2051.09,679.14,903.06,2954.15,0,3.1,77,0,1
SVC013981,2024-10-01,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Air Conditioner,Repair,TECH_SUR005,CUST648177,5.6,PCB,1,2708.34,1516.692,2108.67,1052.211,2568.9030000000002,1,3.9,89,1,3
SVC013982,2023-04-05,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Washing Machine,Part Replacement,TECH_BAN005,CUST852818,1.7,None,0,0.0,0.0,418.05,623.02,623.02,0,4.8,49,1,2
SVC013983,2023-11-26,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Microwave Oven,Part Replacement,TECH_CHE005,CUST509947,2.1,Turntable Motor,2,1198.33,1850.82,439.85,605.32,2456.14,0,3.8,60,0,2
SVC013984,2023-12-19,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Washing Machine,Diagnostic,TECH_AHM002,CUST447311,1.1,Motor,3,7200.14,11190.34,335.82,491.7,11682.04,0,4.7,39,1,3
SVC013985,2023-12-30,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Dishwasher,Maintenance,TECH_PUN004,CUST169778,0.6,Door Latch,1,509.85,811.16,193.09,285.27,1096.4299999999998,0,3.4,41,1,1
SVC013986,2024-06-19,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Washing Machine,Repair,TECH_IND006,CUST466686,1.7,Door Lock,2,5239.26,3171.844,433.7,182.232,3354.076,1,4.8,113,1,2
SVC013987,2024-03-03,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Microwave Oven,Diagnostic,TECH_JAI003,CUST566214,2.6,Diode,2,746.68,466.78000000000003,662.68,323.11499999999995,789.895,1,3.1,67,1,3
SVC013988,2023-03-16,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Refrigerator,Part Replacement,TECH_BAN010,CUST395781,1.4,Door Seal,3,11923.74,18056.32,312.52,489.15,18545.47,0,4.2,8,0,1
SVC013989,2023-05-05,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Dishwasher,Cleaning,TECH_AHM005,CUST754178,1.5,Filter,1,260.79,152.212,411.03,165.081,317.293,1,4.4,114,1,2
SVC013990,2023-02-01,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Microwave Oven,Diagnostic,TECH_BAN002,CUST176824,2.5,Diode,3,1441.29,2137.21,804.03,1197.07,3334.2799999999997,0,3.8,78,1,1
SVC013991,2024-04-17,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Washing Machine,Cleaning,TECH_BAN008,CUST984172,1.3,Control Board,3,7967.05,11242.4,452.58,706.12,11948.52,0,3.8,23,1,3
SVC013992,2023-11-05,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Kitchen Appliances,Annual Maintenance Contract,TECH_PUN007,CUST300040,2.4,Gasket,3,4278.16,6612.62,566.56,863.81,7476.43,0,3.6,102,0,1
SVC013993,2023-08-18,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Refrigerator,Repair,TECH_DEL009,CUST215802,5.4,Compressor,2,8569.56,13502.91,2136.28,3396.57,16899.48,0,3.1,38,0,1
SVC013994,2024-06-13,Kolkata_Park_Street,Kolkata_Park_Street,East,FR005_Kolkata,Dishwasher,Part Replacement,TECH_KOL008,CUST411841,1.1,Spray Arm,3,1719.67,1070.5,327.39,151.44899999999998,1221.949,1,4.6,72,1,3
SVC013995,2023-06-13,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Dishwasher,Part Replacement,TECH_AHM002,CUST175845,1.7,None,0,0.0,0.0,507.76,802.73,802.73,0,4.5,27,0,2
SVC013996,2023-09-02,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Washing Machine,Maintenance,TECH_BAN001,CUST939186,1.8,Inlet Valve,1,465.13,667.07,499.42,777.64,1444.71,0,4.3,92,1,2
SVC013997,2024-04-12,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Air Conditioner,Cleaning,TECH_SUR002,CUST938493,0.7,Capacitor,1,391.6,581.17,152.61,244.38,825.55,0,3.8,115,1,2
SVC013998,2024-03-17,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Dishwasher,Diagnostic,TECH_IND002,CUST499256,1.3,Heating Element,1,638.47,995.38,305.17,477.78,1473.1599999999999,0,4.0,7,1,3
SVC013999,2023-04-24,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Dishwasher,Installation,TECH_BAN003,CUST189334,3.5,Door Latch,3,1904.72,2708.23,1000.16,1381.56,4089.79,0,4.1,20,1,1
SVC014000,2024-03-17,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Air Conditioner,Annual Maintenance Contract,TECH_AHM002,CUST964628,1.9,None,0,0.0,0.0,383.55,544.68,544.68,0,5.0,15,1,2
SVC014001,2023-05-10,Hyderabad_Gachibowli,Hyderabad_Gachibowli,South,FR007_Hyderabad,Air Conditioner,Cleaning,TECH_HYD008,CUST361038,1.2,Filter,2,3089.97,4759.26,328.08,511.56,5270.820000000001,0,4.5,17,0,3
SVC014002,2024-05-19,Lucknow_Gomti_Nagar,Lucknow_Gomti_Nagar,North,FR010_UP,Washing Machine,Part Replacement,TECH_LUC003,CUST820791,1.7,Control Board,1,3967.67,6098.17,366.08,547.87,6646.04,0,4.2,54,1,3
SVC014003,2023-09-30,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Washing Machine,Maintenance,TECH_BAN002,CUST184607,1.9,Motor,2,3101.91,4426.44,650.48,970.31,5396.75,0,4.3,45,1,2
SVC014004,2024-07-27,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Dishwasher,Annual Maintenance Contract,TECH_CHE008,CUST339381,2.9,Pump,2,1743.73,1038.236,596.08,251.21999999999997,1289.4560000000001,1,3.4,85,1,2
SVC014005,2024-11-21,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Refrigerator,Maintenance,TECH_KOL001,CUST579947,0.6,None,0,0.0,0.0,209.75,284.57,284.57,0,3.8,34,1,2
SVC014006,2024-12-14,Kolkata_Park_Street,Kolkata_Park_Street,East,FR005_Kolkata,Air Conditioner,Annual Maintenance Contract,TECH_KOL001,CUST771959,1.6,Fan Motor,1,1303.51,732.3960000000001,448.59,224.022,956.4180000000001,1,3.3,90,0,1
SVC014007,2023-11-07,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Washing Machine,Repair,TECH_PUN006,CUST530601,1.0,Control Board,1,2520.99,3791.74,280.45,372.63,4164.37,0,4.3,111,1,2
SVC014008,2024-12-04,Mumbai_Central,Mumbai_Central,West,FR001_Mumbai_West,Refrigerator,Part Replacement,TECH_MUM007,CUST978502,1.4,None,0,0.0,0.0,400.39,677.38,677.38,0,3.0,95,0,1
SVC014009,2023-06-07,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Kitchen Appliances,Annual Maintenance Contract,TECH_BAN001,CUST266042,2.0,Motor,2,3765.11,5789.43,481.86,713.52,6502.950000000001,0,4.5,34,1,2
SVC014010,2024-12-15,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Refrigerator,Repair,TECH_MUM001,CUST593939,4.2,Door Seal,3,3307.54,4832.64,1153.11,1676.6,6509.24,0,4.3,37,1,2
SVC014011,2024-05-22,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Washing Machine,Maintenance,TECH_KOL006,CUST117783,1.2,Door Lock,2,1239.43,1949.75,377.35,505.02,2454.77,0,3.2,51,1,3
SVC014012,2023-03-05,Kolkata_Park_Street,Kolkata_Park_Street,East,FR005_Kolkata,Refrigerator,Annual Maintenance Contract,TECH_KOL006,CUST404971,2.5,Ice Maker,1,2912.05,1730.048,525.22,215.99699999999999,1946.045,1,3.9,43,0,2
SVC014013,2024-09-02,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Refrigerator,Annual Maintenance Contract,TECH_IND007,CUST240946,1.6,None,0,0.0,0.0,608.14,290.361,290.361,1,3.9,70,0,1
SVC014014,2023-11-06,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Kitchen Appliances,Part Replacement,TECH_JAI001,CUST663286,2.2,None,0,0.0,0.0,598.65,952.73,952.73,0,3.8,39,1,1
SVC014015,2023-04-30,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Air Conditioner,Repair,TECH_DEL007,CUST664449,3.3,Compressor,2,13476.55,20143.18,980.55,1540.76,21683.94,0,4.9,103,1,1
SVC014016,2023-10-31,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Refrigerator,Diagnostic,TECH_DEL001,CUST366286,1.1,Thermostat,2,1789.09,1047.3200000000002,374.12,174.38699999999997,1221.707,1,3.4,5,1,3
SVC014017,2024-09-01,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Kitchen Appliances,Repair,TECH_DEL002,CUST257921,2.7,None,0,0.0,0.0,980.49,1364.52,1364.52,0,4.3,93,0,1
SVC014018,2024-03-10,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Dishwasher,Part Replacement,TECH_HYD003,CUST788968,1.1,Door Latch,2,959.85,1352.13,410.6,634.53,1986.66,0,4.0,43,0,1
SVC014019,2023-03-20,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Kitchen Appliances,Repair,TECH_DEL001,CUST194232,2.8,Heating Element,2,1539.28,2376.78,819.68,1369.55,3746.33,0,4.8,83,1,3
SVC014020,2023-11-16,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Refrigerator,Cleaning,TECH_PUN009,CUST662167,1.2,Defrost Timer,2,3333.81,5079.59,409.88,574.2,5653.79,0,3.6,49,1,2
SVC014021,2023-04-22,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Microwave Oven,Cleaning,TECH_JAI005,CUST869348,1.6,Diode,1,345.88,540.61,498.98,669.73,1210.3400000000001,0,3.2,34,1,2
SVC014022,2023-08-23,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Dishwasher,Diagnostic,TECH_HYD001,CUST283736,2.2,Heating Element,3,3023.04,4441.86,794.55,1188.34,5630.2,0,3.7,18,1,1
SVC014023,2023-07-17,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Air Conditioner,Part Replacement,TECH_BAN001,CUST845109,2.9,Compressor,3,14057.09,21408.63,722.77,1148.91,22557.54,0,4.8,82,1,1
SVC014024,2023-04-06,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Washing Machine,Installation,TECH_PUN001,CUST313487,2.7,None,0,0.0,0.0,999.4,472.038,472.038,1,3.3,2,1,3
SVC014025,2024-06-08,Hyderabad_Gachibowli,Hyderabad_Gachibowli,South,FR007_Hyderabad,Washing Machine,Installation,TECH_HYD008,CUST589442,3.6,Door Lock,1,481.06,759.37,997.73,1694.01,2453.38,0,4.4,64,1,3
SVC014026,2024-12-21,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Washing Machine,Part Replacement,TECH_IND005,CUST975291,1.7,Belt,2,3701.15,5186.7,454.33,700.09,5886.79,0,4.7,76,1,2
SVC014027,2023-03-04,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Dishwasher,Installation,TECH_PUN004,CUST961325,1.8,None,0,0.0,0.0,662.19,318.981,318.981,1,4.4,94,1,1
SVC014028,2024-01-08,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Washing Machine,Diagnostic,TECH_CHE008,CUST951945,1.1,Door Lock,1,505.14,800.63,312.16,483.76,1284.3899999999999,0,4.3,118,0,2
SVC014029,2024-03-11,Kolkata_Park_Street,Kolkata_Park_Street,East,FR005_Kolkata,Washing Machine,Installation,TECH_KOL009,CUST156050,4.0,None,0,0.0,0.0,1558.24,2030.5,2030.5,0,4.8,79,1,2
SVC014030,2023-06-30,Kolkata_Park_Street,Kolkata_Park_Street,East,FR005_Kolkata,Air Conditioner,Maintenance,TECH_KOL006,CUST221060,1.0,None,0,0.0,0.0,207.18,286.13,286.13,0,3.6,74,1,3
SVC014031,2023-03-20,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Washing Machine,Repair,TECH_MUM006,CUST956357,3.5,None,0,0.0,0.0,934.19,1413.97,1413.97,0,4.9,83,0,3
SVC014032,2023-10-15,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Kitchen Appliances,Annual Maintenance Contract,TECH_CHE005,CUST614518,1.7,Switch,2,841.14,1329.37,659.34,990.93,2320.2999999999997,0,3.8,75,1,3
SVC014033,2023-08-27,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Kitchen Appliances,Installation,TECH_KOL002,CUST946641,2.4,Heating Element,2,1022.1,1625.01,622.49,985.01,2610.02,0,3.1,38,1,2
SVC014034,2024-08-06,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Microwave Oven,Installation,TECH_HYD005,CUST636104,1.9,None,0,0.0,0.0,592.05,877.68,877.68,0,4.5,108,1,2
SVC014035,2023-02-07,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Air Conditioner,Cleaning,TECH_MUM003,CUST814979,0.7,None,0,0.0,0.0,150.16,67.107,67.107,1,3.7,25,1,2
SVC014036,2023-04-26,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Microwave Oven,Repair,TECH_AHM002,CUST209254,2.7,Door Switch,3,1332.7,2019.78,807.46,1201.52,3221.3,0,4.2,47,1,1
SVC014037,2023-09-04,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Air Conditioner,Annual Maintenance Contract,TECH_SUR009,CUST645654,2.9,Filter,2,887.79,1362.13,853.97,1231.67,2593.8,0,3.6,32,1,2
SVC014038,2023-02-06,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Dishwasher,Maintenance,TECH_IND003,CUST243341,1.1,Spray Arm,2,618.07,884.38,390.69,663.97,1548.35,0,3.3,25,1,1
SVC014039,2023-12-06,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Washing Machine,Repair,TECH_KOL003,CUST600007,4.6,Pump,2,1410.15,2134.44,1721.85,2582.34,4716.780000000001,0,3.4,81,1,1
SVC014040,2023-03-22,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Microwave Oven,Part Replacement,TECH_DEL009,CUST503577,1.3,None,0,0.0,0.0,446.15,670.7,670.7,0,3.3,65,0,1
SVC014041,2024-06-17,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Refrigerator,Cleaning,TECH_DEL010,CUST875319,0.7,None,0,0.0,0.0,200.75,265.57,265.57,0,3.0,89,0,3
SVC014042,2023-01-29,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Air Conditioner,Diagnostic,TECH_SUR004,CUST870426,1.8,None,0,0.0,0.0,375.08,167.439,167.439,1,3.7,12,1,1
SVC014043,2024-04-22,Kolkata_Park_Street,Kolkata_Park_Street,East,FR005_Kolkata,Microwave Oven,Cleaning,TECH_KOL001,CUST165104,0.6,Magnetron,1,3948.79,6058.11,135.25,214.38,6272.49,0,4.2,24,1,2
SVC014044,2023-11-01,Kolkata_Park_Street,Kolkata_Park_Street,East,FR005_Kolkata,Kitchen Appliances,Part Replacement,TECH_KOL006,CUST135847,2.8,Motor,3,3135.21,4590.34,957.66,1316.81,5907.15,0,3.4,61,1,1
SVC014045,2023-07-04,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Kitchen Appliances,Annual Maintenance Contract,TECH_BAN008,CUST166194,1.8,Timer,1,448.73,264.18800000000005,463.16,218.03699999999998,482.225,1,3.1,44,1,4
SVC014046,2023-12-30,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Air Conditioner,Diagnostic,TECH_PUN006,CUST699304,2.2,None,0,0.0,0.0,811.86,1227.34,1227.34,0,3.1,120,1,2
SVC014047,2023-09-16,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Kitchen Appliances,Diagnostic,TECH_KOL010,CUST466396,2.6,None,0,0.0,0.0,693.87,1097.49,1097.49,0,4.6,16,0,3
SVC014048,2023-03-13,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Washing Machine,Cleaning,TECH_CHE009,CUST960099,0.8,None,0,0.0,0.0,307.14,152.93099999999998,152.93099999999998,1,4.7,55,1,3
SVC014049,2024-10-25,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Dishwasher,Repair,TECH_AHM006,CUST195928,4.8,Spray Arm,1,491.81,703.09,1572.34,2422.1,3125.19,0,3.5,13,1,1
SVC014050,2023-05-25,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Washing Machine,Installation,TECH_JAI001,CUST566168,2.2,None,0,0.0,0.0,824.88,1252.66,1252.66,0,4.1,10,0,1
SVC014051,2024-06-19,Kolkata_Park_Street,Kolkata_Park_Street,East,FR005_Kolkata,Washing Machine,Maintenance,TECH_KOL004,CUST948025,1.3,Pump,3,3967.99,6228.4,421.76,708.83,6937.23,0,3.3,113,1,1
SVC014052,2024-09-21,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Dishwasher,Maintenance,TECH_CHE007,CUST700844,1.0,Door Latch,2,1599.81,2529.27,228.71,330.51,2859.7799999999997,0,4.0,7,1,1
SVC014053,2024-01-13,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Air Conditioner,Installation,TECH_AHM007,CUST293703,3.2,None,0,0.0,0.0,676.44,1009.49,1009.49,0,3.8,17,1,1
SVC014054,2023-05-13,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Air Conditioner,Diagnostic,TECH_MUM007,CUST538190,1.3,None,0,0.0,0.0,490.57,211.341,211.341,1,3.0,18,0,1
SVC014055,2024-07-17,Kolkata_Park_Street,Kolkata_Park_Street,East,FR005_Kolkata,Washing Machine,Annual Maintenance Contract,TECH_KOL006,CUST644090,2.0,Drum,2,5922.63,9022.54,752.86,1127.77,10150.310000000001,0,4.0,65,0,3
SVC014056,2023-07-30,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Washing Machine,Maintenance,TECH_KOL004,CUST666320,1.1,Pump,3,5856.14,9240.24,399.95,590.69,9830.93,0,4.9,106,1,3
SVC014057,2023-07-27,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Dishwasher,Installation,TECH_HYD010,CUST704739,2.9,None,0,0.0,0.0,1009.99,494.001,494.001,1,3.4,44,1,1
SVC014058,2023-06-28,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Kitchen Appliances,Diagnostic,TECH_CHE005,CUST741474,2.5,None,0,0.0,0.0,962.36,400.746,400.746,1,3.3,19,1,2
SVC014059,2024-02-10,Kolkata_Park_Street,Kolkata_Park_Street,East,FR005_Kolkata,Microwave Oven,Installation,TECH_KOL005,CUST664967,3.6,None,0,0.0,0.0,1036.92,1610.86,1610.86,0,4.5,36,1,2
SVC014060,2024-01-24,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Kitchen Appliances,Installation,TECH_JAI009,CUST708295,3.6,None,0,0.0,0.0,1097.3,520.608,520.608,1,4.5,22,1,2
SVC014061,2023-10-19,Kolkata_Park_Street,Kolkata_Park_Street,East,FR005_Kolkata,Kitchen Appliances,Diagnostic,TECH_KOL002,CUST598925,2.7,None,0,0.0,0.0,731.66,989.08,989.08,0,4.4,77,0,2
SVC014062,2023-12-26,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Refrigerator,Maintenance,TECH_PUN001,CUST128882,1.6,Defrost Timer,3,2803.46,1718.4400000000003,470.52,212.772,1931.2120000000002,1,3.4,111,1,3
SVC014063,2023-04-27,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Air Conditioner,Cleaning,TECH_PUN004,CUST759963,1.1,Filter,3,3508.11,5101.75,431.14,626.81,5728.5599999999995,0,4.4,68,1,1
SVC014064,2023-05-21,Lucknow_Gomti_Nagar,Lucknow_Gomti_Nagar,North,FR010_UP,Kitchen Appliances,Part Replacement,TECH_LUC002,CUST560094,2.5,Heating Element,2,1614.45,1026.896,767.19,346.254,1373.15,1,4.3,87,1,2
SVC014065,2023-03-15,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Washing Machine,Diagnostic,TECH_CHE002,CUST906448,1.6,Drum,2,5898.95,9211.39,552.8,882.26,10093.65,0,3.8,50,0,1
SVC014066,2024-04-11,Lucknow_Gomti_Nagar,Lucknow_Gomti_Nagar,North,FR010_UP,Kitchen Appliances,Cleaning,TECH_LUC002,CUST280139,1.2,None,0,0.0,0.0,301.69,406.97,406.97,0,4.7,41,0,3
SVC014067,2024-07-19,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Refrigerator,Repair,TECH_JAI010,CUST168247,3.0,Door Seal,1,549.96,801.26,984.56,1485.42,2286.6800000000003,0,3.7,109,1,1
SVC014068,2023-07-31,Lucknow_Gomti_Nagar,Lucknow_Gomti_Nagar,North,FR010_UP,Kitchen Appliances,Repair,TECH_LUC002,CUST520872,3.5,Motor,1,2404.59,3809.33,1175.97,1830.65,5639.98,0,4.5,75,1,1
SVC014069,2024-09-18,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Washing Machine,Repair,TECH_PUN001,CUST612177,2.5,Motor,3,5591.75,7850.98,683.29,1018.97,8869.949999999999,0,3.1,71,1,2
SVC014070,2024-11-05,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Dishwasher,Repair,TECH_BAN001,CUST315774,1.3,Door Latch,1,269.88,412.49,464.57,631.36,1043.85,0,4.6,52,1,2
SVC014071,2023-12-28,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Air Conditioner,Diagnostic,TECH_AHM002,CUST985594,2.4,PCB,1,3554.29,4996.63,575.6,872.46,5869.09,0,3.4,97,1,2
SVC014072,2024-11-23,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Washing Machine,Maintenance,TECH_DEL001,CUST278342,1.6,Belt,1,361.22,564.1,337.7,501.01,1065.1100000000001,0,3.9,63,1,1
SVC014073,2024-12-08,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Air Conditioner,Repair,TECH_JAI004,CUST238489,2.1,None,0,0.0,0.0,527.76,825.74,825.74,0,3.4,85,1,2
SVC014074,2024-05-26,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Washing Machine,Annual Maintenance Contract,TECH_JAI003,CUST938323,1.2,Pump,1,1090.61,1668.95,321.26,524.47,2193.42,0,3.3,89,1,1
SVC014075,2023-08-12,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Washing Machine,Part Replacement,TECH_PUN003,CUST167283,1.6,Pump,1,1255.77,715.488,404.33,161.049,876.537,1,5.0,37,1,3
SVC014076,2023-07-10,Mumbai_Central,Mumbai_Central,West,FR001_Mumbai_West,Washing Machine,Part Replacement,TECH_MUM010,CUST367089,2.5,None,0,0.0,0.0,893.32,375.576,375.576,1,3.2,77,1,2
SVC014077,2023-09-11,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Washing Machine,Diagnostic,TECH_AHM003,CUST328374,2.5,None,0,0.0,0.0,804.02,1211.89,1211.89,0,4.9,81,1,3
SVC014078,2023-09-07,Hyderabad_Gachibowli,Hyderabad_Gachibowli,South,FR007_Hyderabad,Dishwasher,Annual Maintenance Contract,TECH_HYD001,CUST726574,2.1,None,0,0.0,0.0,505.55,215.253,215.253,1,4.4,9,1,1
